Time,Content
2019-01-06,午间~快乐！！！
2019-01-06,[便便][便便][便便][便便][便便][便便][便便][便便][便便][便便][便便][便便][便便][便便][便便][便便]
2019-01-06,事实胜于雄辩！！！
2019-01-06,股市真理：
2019-01-06,晚间~快乐！！！
2019-01-06,玩转~牛熊斗遍~股吧笑傲~股市与(股市)股吧~邪恶势利~决战到~天亮！！！
2019-01-06,斗
2019-01-07,睌间~快乐！！！
2019-01-07,事实胜于雄辩！！！
2019-01-07,加油！！！！
2019-01-07,！！！！
2019-01-09,牛市~看支撑熊市~看突破但~突破不是重点~有效突才是重点行成有效突破前~每一次拉升(或突破)都有回调的风险~都有出货的嫌疑而在相对底部区域~每一次下探(或寻底)都有吸货储筹的嫌疑提倡~理性投资反对~非理性盲目分析预测祝理性中长线散户投资者~节前红包满满祝理性中长线散户投资者2019年及未来早日迎来A股慢牛行情！！！

2019-01-09,狗，套昨天2.70以上追的

2019-01-09,大家为什么拿着tcl和京东方比呢，tcl董事长李东生获得改革开放40年先锋奖，京

2019-01-09,TCL也投资屏幕了
2019-01-09,王东升们 就TMD会 高位套现

2019-01-09,6666

2019-01-09,自选股就你绿啦

2019-01-08,啥情况

2019-01-08,不懂

2019-01-09,韩国设备限制 对京东方影响有多大

2019-01-09,京东方A01月08日获深股通减仓147.59万股

2019-01-09,京东方王东升只知无限地扩张而根本不考虑股民的利益，股价跌得夠惨了!

2019-01-09,真是一帮傻缺，逆涨了一点。就明天被涨停就大涨！

2019-01-08,京东方，你好意思吗？

2019-01-08,政府投资他，是看中他的股价吗？政府扶持他是战略意义，和股价无关，去看看三星前期的打法，就知道他庞大出货量的意义啦，只有恐怖的补贴，才能让中国的屏和芯片起来，至于股价对政府毫无意义
2019-01-09,投资的铁律：大道至简，简单的才是最有效的。做这股不难，难在自律执行，最简单高效的方法就是突破高智稳线，买进持有，跌破卖出休息。机械重复，能坚持下来的基本都是赢家了。

2019-01-09,这些股，还没涨够！

2019-01-09,东升对投资人有罪！

2019-01-08,"""韭菜根克星~先生""与""珠海炒股人~先生""：你们还在N个马甲~招聘""轿夫""[俏皮"

2019-01-09,早安！！！

2019-01-09,603090宏盛股份总市值13亿，换热器市场龙头，多买少买都到了该买的时候了，随

2019-01-09,买这票的人都是些什么人？

2019-01-09,这种垃圾还有人买[大笑]

2018-11-02,大牛股就是你了，京东方A上50元不是梦

2018-11-02,是梦
2018-11-02,10块不是梦，50想多了
2018-11-02,哈哈，要超毛台，站上800
2018-11-03,但愿梦醒时分好梦过半
2018-11-03,10元也得在18年以后
2018-11-03,现在这个股价能上50我岂不是发财了
2018-11-03,坚决看好京东方
2018-11-03,明年能上的可能性也不大
2018-11-03,这个价格迟早会到的 短期看十元吧
2018-11-03,能上5元已经烧高香了
2018-11-04,50元 可能要十年二十年的
2018-11-08,耐心
2018-11-08,主升浪
2018-11-08,必须的
2018-11-09,支持
2018-11-09,轻轻松松
2018-11-09,守株待兔
2018-11-09,看下午
2018-11-09,守着
2018-11-09,人有多大胆地有多大产
2018-11-09,50太少了，起码参照巴菲特那个什么公司，以十万为单位嘛
2018-11-09,等它上50，油条都卖50一根了！
2018-11-09,
2018-11-11,耐心
2018-11-11,听涛观语
2018-11-12,发射吧
2018-11-12,先过5元 在考虑50元吧 梦想还是要有的
2018-11-12,反正已经跌惨了，那就做梦吧！
2018-11-12,瞎说明明破百没问题的
2018-11-12,

2018-11-12,下午破绿
2018-11-12,今年能上3元就不错了，还50，白日梦，进来就被套
2018-11-12,上一万元意淫
2018-11-12,我等到它成为250才出
2018-11-12,尽管折腾，不卖一股
2018-11-13,支持
2018-11-13,支持
2018-11-14,支持
2018-11-14,支持
2018-11-14,五年内20可期
2018-11-15,支撑着
2018-11-15,好梦
2018-11-16,百年大计
2018-11-19,支持
2018-11-20,安心
2018-11-26,支持
2018-11-28,农村人
2018-11-28,锁仓
2018-11-28,
2018-11-28,今天怎么回事，大家都吃伟哥了。说话也有力了。
2018-11-30,支持
2018-11-30,华为有你就是牛股
2018-12-04,支持
2018-12-05,这猫脑子被驴踢了吧
2018-12-05,支持
2018-12-10,支持
2018-12-10,支持
2018-12-10,能不能上要看茅台了
2018-12-22,支持
2018-12-24,支持

2018-12-24,支持
2018-12-24,支持
2018-12-24,支持
2018-12-24,支持
2018-12-24,恶有恶报
2018-12-25,支持
2018-12-26,支持
2018-12-26,支持
2018-12-26,支持
2018-12-29,支持
2018-12-29,支持
2018-12-29,
2019-01-08,支持
2019-01-08,支持
2019-01-08,支持
2019-01-08,支持
2019-01-08,支持
2019-01-08,梦想是完美的，现实是骨感的。到50元那就需要大家有足够的耐心和信心！

2019-01-08,京东方各头目，股价低我们不怪你们，但你们现在不回购不增持，终于让我们看穿你们的丑

2019-01-09,京东方从来不管投资人的死活，因为他是大国企，反正能贷款，地方政府愿出钱，三年投资1395亿，股票市值不到1000亿，谁给他的胆量？早就是资不抵债，亏了政府买单！利润不到三星一条毛，三星在美国上市每股1000美元以上，京东方2.71元人民币，在美国早就退市了！

2019-01-09,赶快砸下去我还没进来 不要涨

2019-01-09,傻散在接盘，又套上了吧

2019-01-09,2.75压的好狠!

2019-01-09,29万+，哈哈

2019-01-09,暂时卖了你，你可以立刻涨停了

2019-01-09,这压盘花几个亿

2019-01-09,

2019-01-09,等着翻绿

2019-01-09,明天参与砸盘，让你妹的卖，砸到1.5毛，看谁能赚

2019-01-09,dui 倒，看成交量这么大 却滞涨

2019-01-09,A股的奇葩之~

2019-01-09,事实胜于雄辩！！！
2019-01-09,午间~快乐！！！
2019-01-09,世界有多大~你们的脸就有多大不说错啦~你们的脸~比世界还大！！！
2019-01-09,《随机漫步理论》：《随机漫步理论》~
2019-01-09,大趋势：大趋势一但行成(无论上下)

2019-01-09,有猫腻

2019-01-09,5G一旦熄火，京东方就领涨

2019-01-09,这鸟 股属什么概念的？

2019-01-09,这垃圾真要完蛋了

2019-01-09,这只股谁买谁倒霉，真是很差……

2019-01-09,能捡到廉价的，谁去买高价

2019-01-09,到2.8起码要5亿资金才拉得动，恐怖

2019-01-09,快砸烂了他吧，烦死了，认赔了

2019-01-09,新财富最佳上市公司评选榜单出炉 TOP50公司脱颖而出

2019-01-09,对-倒[不赞]

2019-01-09,草泥马草泥马大垃圾

2019-01-09,早上想换士兰微赌下 犹豫啦 现在涨停 哎

2019-01-09,这个小辣鸡[傲]

2019-01-03,A股年报行情开启，挖掘绩优低估值

2019-01-04,严重同意
2019-01-07,超跌低估值000932绩优叠加重组，主营PE不足3，两市PE第一股！
2019-01-08,
2019-01-08,

2019-01-01,笑迎~2019：

2019-01-01,2018~新年是快乐的2019~新年更是快乐的理性中长线投资者~永远是快乐的不忘~熊耻心系~牛市祝理性中长线散户投资者2019年~开心快乐~每一天！！！
2019-01-01,名言解读：:“市场短期是投票器，长期是称重器”出自~格雷厄姆，也被股神巴菲特奉为名言意思是~短期趋势(股价)变化~更多的是短期炒作因素及短期炒作后根据投资者(即~投票者)情绪化操作的影响~股价每秒钟的变化都是投资者(投票者)以持有市值作为权重进行投票的结果，但股权价值(估值)长期会是称出来，该多少就是多少，不依赖于投票者的情绪的影响所以~我们不能拿中长期的
2019-01-01,闲人逛吧之~
2019-01-01,仙人逛级吧 ！
2019-01-01,新年快乐！！！
2019-01-01,2019友情提示(警钟长鸣):股市没有~活雷锋经常用N个马甲给他人
2019-01-02,股市投资~是艺术~不是科学:无论牛熊
2019-01-02,2019出自
2019-01-02,今早开盘前~
2019-01-02,防(组团)忽悠专帖警钟长鸣无需对号入座送给有心之人！！！
2019-01-03,午间~快乐！！！
2019-01-03,睌间~快乐！！！
2019-01-03,送给~读懂此帖之人！！！
2019-01-03,京东方合肥医院已经开诊但治不了百病而A股~专治各种不服京东方A~专治各种~不服而且两者~专治吹牛B~无论多与空~吹牛B时~一定要小心这可是善意的提醒呦！！！
2019-01-03,睌间~快乐！！！
2019-01-03,
2019-01-09,闲人逛吧之~
2019-01-09,股市投资~只有可能~没有决对所有短期趋势(股价)的准确分析预测~都是在(扯~)~或是在忽悠！！！
2019-01-09,《随机漫步理论》：《随机漫步理论》~

2019-01-09,收盘收绿

2019-01-09,京东方历史最高位19.9元，如果说现在到19.9元市值就高达1万亿元

2019-01-09,是13.02吧
2019-01-09,那时我股本没这么多好吧

2019-01-09,再跌一年 让我发工资补仓呀

2019-01-09,有大户在出货了

2019-01-09,这垃圾这么好的行情都不能痛痛快快涨点

2019-01-09,别人装死，你特么是真死

2019-01-09,死股，清仓，走人。

2019-01-09,今天要绿

2019-01-09,快跑！

2019-01-09,股市投资《机会与风险论》：变盘节点(大盘)~没有决对的风险与机会~机会与风险并存

2019-01-09,
2019-01-09,股市投资~只有可能~没有决对所有短期趋势(股价)的准确分析预测~都是在(扯~)~或是在忽悠！！！

2019-01-09,美帝科技第一股是苹果，中国科技第一股是谁？反正不是茅台

2019-01-09,看看骗子股乐视都比你好了很多倍！

2019-01-09,今天不站稳2.75就是流氓

2019-01-09,这股凉了吗

2019-01-09,庄是太不要脸了，不骂不舒服斯基

2019-01-09,外资加仓我就看好

2019-01-09,从哪里能看到外仓加入

2019-01-09,京东方，就你不给力。

2019-01-07,收市闲聊(非投资建议)：今日无论大盘还是京东方A~均以温和放量~后市暂时看好[俏

2019-01-08,盘中~快乐！！！
2019-01-09,盘中~快乐！！！

2019-01-05,红包行情(底仓闲聊~非投资建议):红包行情~必不可少[俏皮][俏皮][俏皮]但以

2019-01-05,节前~快乐！！！
2019-01-09,午间~快乐！！！

2019-01-09,小米1.4亿入股TCL，就叫战略了，福州200多亿入京东方叫啥？

2019-01-09,虽然高位套牢 但是京东方还是值得期待

2019-01-08,603080可以关注

2019-01-09,不行，下跌趋势线没有有效突破，有机会创新低，想要好的跟我说

2019-01-08,还是坚持我之前的观点合理价位2.3附近进场还有调整的空间

2019-01-09,估计你要等到三元才有机会进场

2019-01-09,京东方现在这个价亦然是价值洼地，减仓手中涨幅大的股，第一次在京东方上涨中加仓。

2019-01-09,不好说啊
2019-01-09,股市不是自然科学，要有差不多的思想。追求精确与极致彺彺适得其反。
2019-01-09,你说京东方上涨有什么预见性吗，利好什么的，我是没看出来
2019-01-09,买它是因为绝对估值低，调仓换股加它是因为它相对估值更低。靠搏利好买股说明根本就没有入道，当然对产业方向，企业前景预测是另一回事。

2019-01-09,都在持股观望。等菜不如先做短线。

2019-01-09,下午会涨停！！！今天爆涨五分钱！！[大笑][大笑][大笑]

2019-01-09,昨天摸了把60均线，今天压着就是不让突破60均线。难道是要几天均线打成一样的才突

2019-01-09,5.7的本还有谁？

2019-01-09,多少股啊
2019-01-09,5.55
2019-01-09,我6元本
2019-01-09,我6元本5O万股，

2019-01-09,庄太黑，天天吹，骗，天天压，是人吗？

2019-01-09,谁买这股真是玩死人

2018-10-16,闲人~笑看股市(非投资建议):抄底的声音~少了，割肉的声音~少了，价值投资的声音

2018-10-17,早安。
2018-10-17,盘中~快乐。
2018-10-17,晚间~快乐。
2018-10-17,熊市反弹与反转~个人观点(非投资建议)即非唱空也非唱多：在大趋势起稳前~所有个体看(或唱)多与空~都是在扯蛋，短期反弹~是正常的~反转(即熊转牛)仍需观察没有只涨不跌的股票~更没有只跌不涨的股票熊市操作重点~轻反弹重反转。
2018-10-22,盘中~快乐。
2018-10-22,晚间~快乐。
2018-11-16,心态~永远是入市的第一要素独立思考~永远是股市生存之本送给~尚未取得投资成功的朋友！！！
2018-11-18,周末~快乐。
2018-11-18,本帖~非短期趋势预测，发帖时间~只是巧合这只是一名理性中线投资者的观点而已。
2018-11-18,本帖~非短期趋势预测，发帖时间~只是巧合这只是一名理性中线投资者的观点而已提倡~理性投资，反对~非理性盲目分析预测。
2018-11-18,笑看~股市，笑看~股吧百态，笑看~京东方。
2018-11-18,晚安：祝中长线理性投资者~夜夜有好梦~日日好心情88明见。
2018-11-19,提倡~理性投资反对~非理性盲目分析预测。
2018-11-19,理性投资(闲人闲聊~非投资建议)：理性中长线投资者~必须学会在孤独中寻找快乐排除一切外界干扰~走好属于自己独一无二的投资之路！！！
2018-11-20,早安。
2018-11-21,底部(非投资建议):无大盘还是京东方A~没有决对的底部~只有相对的底部(即短期底部和中长期底部)。底部~是走出来的，真正的底部~是筑底完成~市场起稳后~才能确认。提前的预底~是浪费感情，客观做法应~边走边看。个人投资观点~永远不空仓~永远不满仓，永远做到~进可攻退可守~永不言败。用自己的智慧~去挑战自我~挑战未来。提倡~理性投资，理性投资~战熊迎牛~不是梦！！！
2018-11-21,提倡~理性投资反对~非理性盲目分析预测。
2018-11-27,各位经常立帖
2018-11-28,二次探底(持股闲聊~非投资建议)：熊市~是慢长且煎熬的过程(寻底~探底~磨底~筑底)~也是慢长且反复的过程，是否会行成二次探底(或再创新低)~仍是未知数，不要总想着牛市~先把熊市玩好再说，当下重点应~内外因相结合~理性思考，熊市投资~
2018-11-30,午间~快乐。
2018-12-04,股市投资方向：不要以短期趋势(或股价)变化~来决定中长期投资方向更不能以中长期发展趋势~来判断短期趋势(或股价)变化否则两者~都难免一输！！！
2018-12-04,
2018-12-04,股市投资操作~买不是重点~卖才是重点而比
2018-12-14,理性投资~是前提稳健操作~是步骤！！！
2018-12-14,用事实~说话拒绝~无理狡辩！！！
2018-12-14,理性投资~(非投建议)： 无论大盘还是京东方A~在有效突破上方压力位(即站稳)之前~短线投机不宜盲目介入相对底部区域~理性中长线散户投资者~可逢低轻仓介入(或分批建议)以市场(趋势)为前提~可波段操作降成本~待反转(非反弹)信号行成再稳步加仓理性投资~是前提，稳健操作~是步骤，祝理中长线散户投资者~开心快乐每一天(持股闲聊~观后请一笑而过)！！！
2018-12-14,不以涨喜~不以跌悲永远做一名~开心快乐的~理性中长线投资者！！！
2018-12-14,祝~理性中长线散户投资者~周末快乐！！！
2018-12-15,
2018-12-21,您自己便秘~与地球引力无关，操作失误~请多在自身找问题没有不好的股票~只有错误的操作适应~永远比抱怨更重要！！！

2018-12-21,理性投资~理智逛吧~
2018-12-21,理性投资~是前提稳健操作~是步骤！！！
2018-12-21,用事实~说活拒绝~无理狡辩！！！
2018-12-24,理性投资~是前提稳健操作~是步骤！！！
2018-12-26,大资金抄底：每一次下探~大资金都在抄底可您知道~大资金什么时候出货吗?股市投资~买永远不是重点~卖才是重点！！！
2018-12-26,目前~京东方A以第二次创了历史新低短期观注重点~抛开京东方A~多观注大盘止跌信号！！！
2018-12-26,午间~快乐！！！
2019-01-09,节前~快乐！！！

2019-01-09,京东方又要等十年

2019-01-09,太可怜了

2019-01-09,主力天天净流出状态

2019-01-09,Nm压个25万干求

2019-01-09,今天是突破不了2.75了
2019-01-09,吓唬人的

2019-01-07,君子“抱酬”十年不晚

2019-01-07,物以类聚人以群分。你查查你的｛朋友圈｝“群”里最杰出的那位是啥能耐，就知道你最大可能的份量或者最大可能的能耐。把心思多用在取长补短上，用在扪心自问上多好！钱要靠自己找！靠别人？哼哼，这年头！
2019-01-07,
2019-01-07,
2019-01-08,7日8日中美“毛衣”谈判，目前结果不明，股市估计也难明。面板决斗还将持续。京东方产品生态链还得有待时日。方向选择还得看先知先觉者。
2019-01-08,今天将前几天2.61买进的那部分｛2.75｝卖了。
2019-01-09,选股注意：1.房子｛包括家电手机｝大规模的购买已成过去，盼改善型生态型智能型｛家电手机靠5G}提振.。2.汽车大规模的购买已成过去，盼新能源智慧型车提振。3.钢铁的大规模购买力已成过去，盼基础设施性基建和功能型新品种提振。5.涉及5G 行业的产业有高成长的机遇。6.健康｛医院，医药｝消费经久不衰。
2019-01-09,在我看来选股票犹如购物，被骗只能怪你智力不够，错了只能怨自己眼拙。
2019-01-09,中国6G已在路上
2019-01-09,希望“毛衣”战结果还行并借机酝酿一轮传统的“两会前都大概率涨之行情”。

2019-01-09,所有跑慢大盘的都是耍流氓。

2019-01-09,辣鸡啊，辣鸡，浪费大好行情，日了狗了

2019-01-09,你果然是个辣鸡种的辣鸡

2019-01-09,nm深圳涨100点京东方涨一分钱[赞]

2019-01-09,家电就不包括电视吗，家用电器都在大涨

2019-01-09,前天买入 不到三个点 2.72闪人了 感觉到头了 没力气冲刺了 抄别的去了不在这耽误功夫了 过两天下来了再接回来

2019-01-09,自己看，别瞎BB

2019-01-09,这瘟鸡股 绝对又是一分钱玩一天 浪费大好行情

2019-01-09,垃圾

2019-01-09,这个庄太坏了，无语啊

2019-01-09,人家工业富联那么大的盘都起来了，就你扶不起的阿斗。

2019-01-09,有要跌回去 哎

2019-01-09,A股市场唯一的一个好股就是000926

2019-01-09,
2019-01-09,
2019-01-09,
2019-01-09,

2019-01-09,当庄最喜欢你廉价码

2019-01-09,布局~熊市[俏皮][俏皮][俏皮]决战~熊市[俏皮][俏皮][俏皮]决战~春节[

2019-01-09,理性中长线投资者的言论短线投机炒作者~忽略智商余额严重不足者~请绕道而行！！！
2019-01-09,盘中~快乐！！！

2019-01-09,几天涨的还不如一天跌的

2019-01-09,筑底期间

2019-01-08,面板市场 向TCL看齐 耐心等 京东方5元见！

2019-01-08,面板市场 向TCL看齐 耐心等 京东方5元见！
2019-01-09,整装待发 全面超越
2019-01-09,TCL+小米 和 京东方+华为+联通 不是一个级别的

2019-01-09,估值洼地

2019-01-09,十万手哥 我们小散想你了

2019-01-09,来了-下
2019-01-09,亿手哥都抬不动的渣股
2019-01-09,整装待发 全面超越
2019-01-09,那是卖单，看清楚，不是买单

2019-01-09,廉价的不出，怎么涨

2019-01-09,18年亏的，今年就靠您了，加油[献花]

2019-01-09,京东方现在是白菜价 将来是翡翠白菜。

2019-01-09,央行应该会买京东方吧！

2019-01-09,梅花生物可以买，中线持有，至少可以有50%的上涨空间，与前期的京东方A一样，业绩，政策面都没有问题，会有一波拉升。

2019-01-10,去你马勒戈壁
2019-01-11,的确好股，梅花香自苦寒来

2019-01-09,京东方A1月9日主力净流出9561万元，居两市第11

2019-01-09,明天挂2.65进
2019-01-09,天天净流出，还不如停牌。
2019-01-09,不准。。。庄家哪里会被你看出来
2019-01-09,不准。。。庄家哪里会被你看出来

2019-01-09,股票一入已空肚， 满仓杀进悔断肠。 天天看着心发慌， 踏妈臭逼京东方。

2019-01-09,入坑了。
2019-01-09,有才
2019-01-09,楞是逼出来一个诗人。
2019-01-09,我大A真是人才济济啊

2019-01-09,两天内跳空高开

2019-01-05,[献花]周六休闲再说京东方A[献花] 本人上周发帖:考验262不是笑话，本周二个

2019-01-05,本帖开放，不搞禁入。
2019-01-05,目的不占用网页。
2019-01-06,早上好！
2019-01-06,雄关漫道真如铁而今迈步从头越
2019-01-06,本人从京东方2.88元开始唱多至6元多结束……完美成功？
2019-01-06,韭菜根先生，本帖可任你点入质询，为不占用网页，本人不在帖外回复你。欢迎你点入共同讨论。仅此一次在帖内针对提名而答，下不为例。谢谢！
2019-01-06,这是铁的事实。
2019-01-06,韭菜根说从2元多到6块多，这怎么叫忽悠呢？可又说从6元多唱多，却一路下跌到2块多，这要拿旧帖子作证才行呀？不过韭菜根说的这个过程用在股市老兵很贴合，而看天象风起云涌以前忒唱多，可后来时多时空，涨跌都对。
2019-01-06,谢谢点评
2019-01-06,支持
2019-01-06,我只想把你的骨灰撒向大海。
2019-01-06,恭喜你是失败者。谢谢点评！
2019-01-06,从你家中人做起
2019-01-06,从京东方2.88元开始唱多至6元多结束，完美成功用到逍遥剑林、熊吃人更适合，后来一路下跌熊吃人操作还没法圆满。小妖精也唱多到6元多，她后来转到福田，有时来这吧里评论下，新兵老兵并没像小妖精后来掩盖自己是多是空，不过在高位唱多的现在再怎么说也无法逃避他(她)曾唱多的危害。
2019-01-06,谢谢点评
2019-01-06,
2019-01-06,此帖我喜欢
2019-01-06,韭菜根已当珠海马甲啦，他为“降准”大宣场。臭马甲韭菜根。
2019-01-06,韭菜根只能刷大量帖混过关啦
2019-01-06,支持珠海
2019-01-06,晚安！
2019-01-07,早上好！
2019-01-07,珠海真不要脸！
2019-01-07,所谓原颜无耻说的就是珠海这种人！
2019-01-07,你好马甲
2019-01-07,不要脸先生，谢你厚颜点评！
2019-01-07,此话不是你妈叫你说的吧！
2019-01-07,我的二货马甲，你好吗？
2019-01-07,臭马甲，赏你[便便][便便][便便][便便]
2019-01-07,周一收市简述:周五帖说过，京东方在内外因素推助下不会掉队落伍，今日应验了。该票今天涨幅1.14%收报2.66元。262己经过8个交易日考验，实质上已站稳上方。值得关注的是12:32分，资金反转为流入，至收市净流入资金1086万元。投资股票不宜只看一天得失，要放眼看长远，就京东方而言，坚持本年度看好不变。仅表达个人观点，不与他人争是非是，若有不同看法，恭请点入讨论。为不占用网页，帖外“高论”慨不回复。谢谢！

2019-01-07,这样评论我喜欢，也支持，起码能定指向，赞你一个
2019-01-07,支持
2019-01-07,更正:文中12:32分应更改为:14时32分。
2019-01-08,问题是：你活着就是浪费空气啊。
2019-01-08,"你已,不需要空气的安息屍。"
2019-01-08,掉地上烟头自灭。

2019-01-09,梅花生物可以买，中线持有，至少可以有50%的上涨空间，与前期的京东方A一样，业绩，政策面都没有问题，会有一波拉升。

2019-01-10,去你马勒戈壁
2019-01-11,的确好股，梅花香自苦寒来

2019-01-09,这货明天又要跌倒 2.6以下吗

2019-01-09,明天2.8以上
2019-01-09,国海证券已经涨了35%，京东方还在最底价，和紫金矿业庄一样，是傻子，没什么利好出现，估计国海证券明天涨停
2019-01-10,明天直接下2.6
2019-01-10,想多了，兄弟

2019-01-10,这科创板第一股，股价怎么能低于茅台三点水呢？

2019-01-10,京东方短期做t可以，舒服，还没有出幸福池。出来幸福池之后才是走牛的行情，现在还是

2019-01-09,京东方A1月9日主力净流出9561万元，居两市第11

2019-01-09,明天挂2.65进
2019-01-09,天天净流出，还不如停牌。
2019-01-09,不准。。。庄家哪里会被你看出来
2019-01-09,不准。。。庄家哪里会被你看出来

2019-01-09,股票一入已空肚， 满仓杀进悔断肠。 天天看着心发慌， 踏妈臭逼京东方。

2019-01-09,入坑了。
2019-01-09,有才
2019-01-09,楞是逼出来一个诗人。
2019-01-09,我大A真是人才济济啊

2019-01-09,两天内跳空高开

2019-01-09,这股盘子大，慢点儿，估计以后再往下也沒多大空间了

2019-01-09,滞涨 卖了怕一个猛子拉上去了怎么办？

2019-01-09,熊市调整心态，套利为王
2019-01-09,少卖点不就可以了
2019-01-09,放心吧，京东方现在并不具备爆发的能力，上有套牢，下有获利，偶尔一下，就早泄了！
2019-01-09,涨一分跌2分可以玩好久，卖了买其它的吧
2019-01-09,半死不活的京东方股票
2019-01-09,如果能都跟你这样想就好了，早拉升了，难道庄家会高买低卖让你来回做T
2019-01-09,"NND,连个大盘都涨不过的烂泥墙"
2019-01-09,买这垃圾 还不如银行股 浪费大好行情
2019-01-09,自选股里最垃圾的，涨不动的

2019-01-09,可喜可贺，今日内线《天成自控603085》成功喜获涨停板，直播有分享的，通产丽星

2019-01-09,马后炮
2019-01-09,何为马后炮？等你跟上了就不会这样说了
2019-01-09,无论你是否操作上，至少我分享了，兄弟姐妹们，点赞支持
2019-01-09,来来来
2019-01-09,怎么加你
2019-01-09,你先去看看七号发的拉升，上涨这篇文章，谢谢
2019-01-09,厉害，
2019-01-09,支持，雄鹰就是厉害
2019-01-09,点赞
2019-01-09,牛
2019-01-09,顶
2019-01-09,支持老师
2019-01-09,已赞
2019-01-09,
2019-01-09,不多说，已赞
2019-01-09,
2019-01-09,顶
2019-01-09,一个字，牛
2019-01-09,涨停板后公布
2019-01-09,你可以看文章涨停前的

2019-01-03,大家给我算下 股东人数140万，平均每个股东投入10万，平均价在4元，平均浮亏百

2019-01-03,大部分是2 3元 就我，5.5站再山顶等你们
2019-01-03,我也是5.5
2019-01-03,4元等你们
2019-01-04,3.5--4元的筹码最集中，高位6元附近都有
2019-01-04,就算2014年增发的原始股东算上时间成本加上地方的优惠条件也应在四元左右。
2019-01-05,840亿吧
2019-01-09,现在流通市值910亿

2019-01-09,牛市~看支撑[俏皮][俏皮][俏皮]熊市~看突破[俏皮][俏皮][俏皮]但~突破

2019-01-09,
2019-01-09,理性中长线投资者的言论短线投机炒作者~忽略智商余额严重不足者~请绕道而行！！！
2019-01-09,闲人闲聊送给~读懂此帖之人！！！
2019-01-09,盘中乐~理性看盘~理智发言：大盘寻求突破~即为变盘节点突破不是重点~行成有效突破才是重点行成有效突破~开启节前红包行情反之~回调~情理之中(个人观点~观后请一笑而过)！！！
2019-01-09,《随机漫步理论》：《随机漫步理论》~
2019-01-09,大趋势：大趋势一但行成(无论上下)
2019-01-09,理性投资：对于理性中长线散户投资者~钱不是一天赚的对于理性中长线散户投资者~放平心态~钱是可以经常赚的(或者说钱是可以天天赚的)把心态放平~路还长，短期趋势(股价)变化~说明不了什么未来A股再度走牛~是必须京东方A~在创历史新高~也是必然投资之路~是慢长且坎坷的~放平心态~慢慢玩吧祝我们~理性中长线散户投资者2019年~开心快乐~每一天祝我们~理性中长线散户投资者2019年及未来~早日迎来A股~慢牛行情！！！
2019-01-09,历史~可以证明时间~可以检验市场~可以验证一切谎言~都会不攻自破马甲再多~在事实面~无理狡辩~都是徒劳的！！！
2019-01-09,
2019-01-09,

2019-01-09,笑战~熊市[俏皮][俏皮][俏皮]闲逛~股吧[俏皮][俏皮][俏皮]：

2019-01-09,滚尼玛币吧，你都不知道别人见了你多恶心吗？天天在这里啰比啰嗦，你算什么东西？
2019-01-09,在事实面前~跟帖立帖~无理狡辩~是多么的苍白无力跪安吧！！！
2019-01-09,在事实面前~跟帖立帖~无理狡辩~是多么的苍白无力跪安吧！！！
2019-01-09,历史~可以证明时间~可以检验市场~可以验证一切谎言~都会不攻自破马甲再多~在事实面~无理狡辩~都是徒劳的！！！
2019-01-09,晚间~快乐！！！
2019-01-09,提倡~理性投资反对~非理性盲目分析预测与(股市)股吧~邪恶势利~决战到天亮！！！
2019-01-09,睌安~：

2018-12-25,黄国东:红包行情那些板块受益？？？？？？？？？？？？？？？？？？？？？？？？？？

2018-12-25,
2018-12-25,
2018-12-25,
2018-12-26,
2018-12-27,
2018-12-27,
2018-12-28,
2018-12-29,标普、富时等
2019-01-04,军工，券商
2019-01-04,
2019-01-09,
2019-01-09,8888

2019-01-09,"2,8元以下拼命买，除非它退市"

2019-01-09,成本3.8以上的还有吗？

2019-01-09,我4.36
2019-01-09,6.5元的本，做了5次T，有一次做高了3分，现在5.2元，31900股，现在不敢动
2019-01-09,yess
2019-01-09,3.8
2019-01-09,有
2019-01-09,112
2019-01-09,很多
2019-01-09,T到0.874了，只留了2000股底仓
2019-01-09,你成本0.874?
2019-01-09,股灾伊始，没有T过，从5.4加仓，一直加到3.7。每个月用工资买个10-15手，反正放银行也没有多少利息，就当攒钱了。等一月份工资发了再买点，这次能到3.65了。倒霉。别耽误下半年付首付买房子就谢天谢地。
2019-01-09,看来 4元以上的本都很难见到啦
2019-01-09,6块
2019-01-09,

2019-01-09,睌安~：

2019-01-09,都来看看这几堆[便便][便便][便便]

2019-01-09,终于把京东方这堆国之臭[便便]处理了，说不出来的的轻松！
2019-01-09,这样还是销户吧

2018-12-19,这个韭菜是个精神病

2018-12-19,
2018-12-19,
2018-12-19,支持。
2018-12-19,
2018-12-19,
2018-12-19,正确
2018-12-19,
2018-12-23,
2018-12-23,它快死了
2018-12-23,
2018-12-23,是个杂种
2018-12-23,真的很少见这种邪人，都不知他为了什么？
2018-12-23,其实也没啥，不喜不看就行了。言论自由嘛
2018-12-25,
2019-01-01,怀疑是被京东方整疯的
2019-01-03,韭菜根病很严重。
2019-01-09,它病很严重。
